Ano de eleição;Cargo;UF;Nome candidato;Número candidato;Partido;Gênero;Votos válidos;Votos nominais;Data de carga
2022;Deputado Federal;SP;PAULO DE TARSO NUNES CHIODE;7032;AVANTE;Masculino;23375585;7600;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROGERIO STRACIALANO PARADA;2822;PRTB;Masculino;23375585;2560;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALLAN ARONI;2846;PRTB;Masculino;23375585;46;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTINA APARECIDA DOS SANTOS FERNANDES;1132;PP;Feminino;23375585;1427;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ AUGUSTO FERREIRA;2790;DC;Masculino;23375585;499;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMERSON DE ABREU SANTANA;1326;PT;Masculino;23375585;3757;2025-03-25 03:36:58
2022;Deputado Federal;SP;MATEUS OLIVEIRA MORO;1350;PT;Masculino;23375585;4928;2025-03-25 03:36:58
2022;Deputado Federal;SP;LARISSA PAIVA ANALIO MARCELINO;1557;MDB;Feminino;23375585;880;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDINEIA MOREIRA DE ALMEIDA;1443;PTB;Feminino;23375585;290;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUIZ CLAUDIO LUZ DA CONCEIÇÃO;7720;SOLIDARIEDADE;Masculino;23375585;554;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO PAULO RILLO;5078;PSOL;Masculino;23375585;39603;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA EMILIA GADELHA SERRA;2800;PRTB;Feminino;23375585;14131;2025-03-25 03:36:58
2022;Deputado Federal;SP;LISIA SAKAI;2900;PCO;Feminino;23375585;203;2025-03-25 03:36:58
2022;Deputado Federal;SP;GILBERTO NASCIMENTO SILVA;2020;PSC;Masculino;23375585;95077;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARILZA DE FATIMA RUFINO;3067;NOVO;Feminino;23375585;110;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO DE CAMPOS RAMOS;3090;NOVO;Masculino;23375585;791;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIEL AUGUSTO SILVA CURY;4089;PSB;Masculino;23375585;2844;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO SIQUEIRA DIAS;1052;REPUBLICANOS;Masculino;23375585;1257;2025-03-25 03:36:58
2022;Deputado Federal;SP;NELSON XIMENES JUNIOR;4054;PSB;Masculino;23375585;216;2025-03-25 03:36:58
2022;Deputado Federal;SP;RIVANDA OLIVEIRA RIELI;4056;PSB;Feminino;23375585;479;2025-03-25 03:36:58
2022;Deputado Federal;SP;JULIANA DE PAULA LOURO TENÓRIO;4414;UNIÃO;Feminino;23375585;2137;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDSON MOURA;5551;PSD;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIMAR AMARO DE ANDRADE RODRIGUES;2100;PCB;Masculino;23375585;1676;2025-03-25 03:36:58
2022;Deputado Federal;SP;RICARDO AUGUSTO MACHADO DA SILVA;5512;PSD;Masculino;23375585;133936;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA DO PARTO MENDES ROSAS;1022;REPUBLICANOS;Feminino;23375585;94787;2025-03-25 03:36:58
2022;Deputado Federal;SP;HAROLD THAU;4599;PSDB;Masculino;23375585;634;2025-03-25 03:36:58
2022;Deputado Federal;SP;NATÁLIA ROBERTA MASSI SOLERA;7072;AVANTE;Feminino;23375585;262;2025-03-25 03:36:58
2022;Deputado Federal;SP;IVAN SERIGATO JUNIOR;1917;PODE;Masculino;23375585;2166;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS ROBERTO DE ALMEIDA;3636;AGIR;Masculino;23375585;4660;2025-03-25 03:36:58
2022;Deputado Federal;SP;JACQUELINE MOREIRA DOS SANTOS ALMEIDA;7028;AVANTE;Feminino;23375585;1343;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ LEMES SOARES;1959;PODE;Masculino;23375585;1749;2025-03-25 03:36:58
2022;Deputado Federal;SP;AUGUSTO EDUARDO VIDAL NETO;1950;PODE;Masculino;23375585;2385;2025-03-25 03:36:58
2022;Deputado Federal;SP;RUZINON SILVA;5129;PATRIOTA;Masculino;23375585;255;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS ROBERTO VICENTE;1165;PP;Masculino;23375585;2119;2025-03-25 03:36:58
2022;Deputado Federal;SP;THALIA SILVA DE FARIA;1117;PP;Feminino;23375585;778;2025-03-25 03:36:58
2022;Deputado Federal;SP;AIRTON DOS SANTOS;1128;PP;Masculino;23375585;895;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO SOARES DE OLIVEIRA;4532;PSDB;Masculino;23375585;5792;2025-03-25 03:36:58
2022;Deputado Federal;SP;NIVALDO DOS SANTOS;1089;REPUBLICANOS;Masculino;23375585;3354;2025-03-25 03:36:58
2022;Deputado Federal;SP;EUCLYDES DIAS BUCHLER;7050;AVANTE;Masculino;23375585;2242;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDRE HENRIQUE BUENO DE OLIVEIRA;5113;PATRIOTA;Masculino;23375585;1180;2025-03-25 03:36:58
2022;Deputado Federal;SP;JERUSA JANUÁRIA DA SILVA;1808;REDE;Feminino;23375585;340;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDUARDO DADE SALLUM;1341;PT;Masculino;23375585;10885;2025-03-25 03:36:58
2022;Deputado Federal;SP;PEDRO TOURINHO DE SIQUEIRA;1319;PT;Masculino;23375585;74729;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADELINO FRANCISCO DE OLIVEIRA;1315;PT;Masculino;23375585;12789;2025-03-25 03:36:58
2022;Deputado Federal;SP;RONALDO PEREIRA COSTA;5117;PATRIOTA;Masculino;23375585;120;2025-03-25 03:36:58
2022;Deputado Federal;SP;AURELIA CINAQUI AMARAL;2082;PSC;Feminino;23375585;234;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBERTO ALVES DOS SANTOS;2722;DC;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO ANTÔNIO FACCAS;1277;PDT;Masculino;23375585;594;2025-03-25 03:36:58
2022;Deputado Federal;SP;BEATRIZ CAROLINA REIS;2842;PRTB;Feminino;23375585;87;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXSANDRE SANTOS RAMOS;7799;SOLIDARIEDADE;Masculino;23375585;9403;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANA CLÁUDIA FERREIRA DE PAIVA;1240;PDT;Feminino;23375585;1051;2025-03-25 03:36:58
2022;Deputado Federal;SP;MANOEL MAURICIO SILVA NEVES;1100;PP;Masculino;23375585;129731;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIO DIAS DE OLIVEIRA;4454;UNIÃO;Masculino;23375585;14786;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLOVIS BASILIO DOS SANTOS;4469;UNIÃO;Masculino;23375585;10312;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEX MACEDO DE SOUZA;4432;UNIÃO;Masculino;23375585;1619;2025-03-25 03:36:58
2022;Deputado Federal;SP;SANDRA CRISTINA DOS SANTOS SOARES;4031;PSB;Feminino;23375585;402;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARLI GOMES DO CARMO;3088;NOVO;Feminino;23375585;1121;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO EDUARDO BRAZILINO;3026;NOVO;Masculino;23375585;343;2025-03-25 03:36:58
2022;Deputado Federal;SP;AIRTON RODRIGUES DE OLIVEIRA;3376;PMN;Masculino;23375585;53;2025-03-25 03:36:58
2022;Deputado Federal;SP;NICOLINO BOZZELLA JUNIOR;4470;UNIÃO;Masculino;23375585;34545;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALTER JOSÉ DOS SANTOS;4025;PSB;Masculino;23375585;2376;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS GUERRA;4490;UNIÃO;Masculino;23375585;818;2025-03-25 03:36:58
2022;Deputado Federal;SP;IOLANDA GOMES RUAS;5558;PSD;Feminino;23375585;363;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUANA DE BRITO TAVARES;5561;PSD;Feminino;23375585;3240;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISANGELA BRITO DO NASCIMENTO;3309;PMN;Feminino;23375585;140;2025-03-25 03:36:58
2022;Deputado Federal;SP;SIMONE APARECIDA CURRALADAS DOS SANTOS;1520;MDB;Feminino;23375585;97730;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANILO SILVEIRA RAMOS;2220;PL;Masculino;23375585;46745;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCISCO ALVES DA SILVA;7023;AVANTE;Masculino;23375585;743;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADEMIR RODRIGUES PEREIRA;7036;AVANTE;Masculino;23375585;2786;2025-03-25 03:36:58
2022;Deputado Federal;SP;THAIS RABELLO SILVA;1610;PSTU;Feminino;23375585;245;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALESSANDRO AZEVEDO DOS SANTOS;7075;AVANTE;Masculino;23375585;3085;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLEBER FERNANDO BERNARDI;1965;PODE;Masculino;23375585;1029;2025-03-25 03:36:58
2022;Deputado Federal;SP;NOILTON SILVESTRE RAMOS;5130;PATRIOTA;Masculino;23375585;5756;2025-03-25 03:36:58
2022;Deputado Federal;SP;SOLANGE DE CÁSSIA MORAES;1101;PP;Feminino;23375585;8150;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADELSON DE SOUZA PENHA;3606;AGIR;Masculino;23375585;313;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO ROGÉRIO RODRIGUES VICARI;4563;PSDB;Masculino;23375585;825;2025-03-25 03:36:58
2022;Deputado Federal;SP;JULIANO TAKESHI KOCHI;3686;AGIR;Masculino;23375585;552;2025-03-25 03:36:58
2022;Deputado Federal;SP;WILSON KEIITI HAYASHIDA;2825;PRTB;Masculino;23375585;203;2025-03-25 03:36:58
2022;Deputado Federal;SP;FREDERICO BRAUN D AVILA;2288;PL;Masculino;23375585;46974;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIO PERESSIM;5156;PATRIOTA;Masculino;23375585;580;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEANDRO PAGGIARO CORREA DE ARRUDA;2901;PCO;Masculino;23375585;44;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO JORGE CAPRONI COSTA PIMENTA;2929;PCO;Masculino;23375585;1121;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSÂNGELA SILVA DOS SANTOS;1321;PT;Feminino;23375585;37291;2025-03-25 03:36:58
2022;Deputado Federal;SP;GERALDO RODRIGUES GUILHERME;3604;AGIR;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;SOLANGE APARECIDA FERREIRA DOS SANTOS;3642;AGIR;Feminino;23375585;152;2025-03-25 03:36:58
2022;Deputado Federal;SP;RODRIGUES MARQUES DE FIGUEIREDO;2055;PSC;Masculino;23375585;11556;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIA VALERIA MARQUES LOPES SAQUETO;5167;PATRIOTA;Feminino;23375585;147;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO CEZAR DA SILVA MOURA;7076;AVANTE;Masculino;23375585;309;2025-03-25 03:36:58
2022;Deputado Federal;SP;DEJAIR DIAS DA SILVA;1272;PDT;Masculino;23375585;566;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ MARIO YAMASHITA;1108;PP;Masculino;23375585;619;2025-03-25 03:36:58
2022;Deputado Federal;SP;PRISCILA FERNANDES HOLANDA;2810;PRTB;Feminino;23375585;276;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADRIANO DA COSTA E SILVA;1077;REPUBLICANOS;Masculino;23375585;9624;2025-03-25 03:36:58
2022;Deputado Federal;SP;RENATO FERREIRA DA SILVA;5100;PATRIOTA;Masculino;23375585;21007;2025-03-25 03:36:58
2022;Deputado Federal;SP;GERALDO MARTINS DE SOUZA;1361;PT;Masculino;23375585;4775;2025-03-25 03:36:58
2022;Deputado Federal;SP;GILDENOR ALVES FREIRE;1338;PT;Masculino;23375585;2693;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO APARECIDO SILVA CAYRES;1365;PT;Masculino;23375585;15610;2025-03-25 03:36:58
2022;Deputado Federal;SP;SINÉSIO LUIZ ANTONIO;1134;PP;Masculino;23375585;1583;2025-03-25 03:36:58
2022;Deputado Federal;SP;GERALDA MARIA DE LIMA;1127;PP;Feminino;23375585;1025;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALINE CRISTINA DE SOUZA UBIDA;7789;SOLIDARIEDADE;Feminino;23375585;3685;2025-03-25 03:36:58
2022;Deputado Federal;SP;FÁBIO SILVA MOREIRA;1211;PDT;Masculino;23375585;1051;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDUARDO DE VASCONCELLOS CORREIA ANNUNCIATO;7778;SOLIDARIEDADE;Masculino;23375585;8822;2025-03-25 03:36:58
2022;Deputado Federal;SP;OSVALDO MACEDO NEGRÃO;1452;PTB;Masculino;23375585;2246;2025-03-25 03:36:58
2022;Deputado Federal;SP;JEFFERSON LUIZ PEREIRA DA SILVA;4484;UNIÃO;Masculino;23375585;1123;2025-03-25 03:36:58
2022;Deputado Federal;SP;THIAGO IMBERNOM;3005;NOVO;Masculino;23375585;863;2025-03-25 03:36:58
2022;Deputado Federal;SP;SIDNEY CARVALHO ELIAS;3080;NOVO;Masculino;23375585;636;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE ANDRE FERNANDES;3098;NOVO;Masculino;23375585;748;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALLACE COSTA LANDIM;5567;PSD;Masculino;23375585;1444;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA DE FÁTIMA PAULA BAULÉ;3024;NOVO;Feminino;23375585;1043;2025-03-25 03:36:58
2022;Deputado Federal;SP;PEDRO AUGUSTO LIA TEDDE;3060;NOVO;Masculino;23375585;7873;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELIANA MARUCCI COSTA MIRANDA;1582;MDB;Feminino;23375585;444;2025-03-25 03:36:58
2022;Deputado Federal;SP;GUILHERME CAMPOS JUNIOR;5555;PSD;Masculino;23375585;43757;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALTER FRANCISCO BRITO;9044;PROS;Masculino;23375585;64;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCELO FABIÁN MERCAU FILHO;9080;PROS;Masculino;23375585;658;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDERSON LUIZ BIANCHINI;9034;PROS;Masculino;23375585;69;2025-03-25 03:36:58
2022;Deputado Federal;SP;FÁBIO DE ARAÚJO PATUSSO;3323;PMN;Masculino;23375585;59;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO ATAÍDE ARAÚJO DE SOUSA;3320;PMN;Masculino;23375585;460;2025-03-25 03:36:58
2022;Deputado Federal;SP;SYLVIO MALHEIRO JUNIOR;1460;PTB;Masculino;23375585;2691;2025-03-25 03:36:58
2022;Deputado Federal;SP;GILBERTO MACHADO DE OLIVEIRA MARQUES;7027;AVANTE;Masculino;23375585;564;2025-03-25 03:36:58
2022;Deputado Federal;SP;ILDA MARA REIS;1976;PODE;Feminino;23375585;235;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADELAIDE CASTRO DE OLIVEIRA;1904;PODE;Feminino;23375585;1516;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLEBER DA ROSA MOREIRA;1157;PP;Masculino;23375585;5119;2025-03-25 03:36:58
2022;Deputado Federal;SP;KÁTIA SILVA DE OLIVEIRA;1385;PT;Feminino;23375585;3691;2025-03-25 03:36:58
2022;Deputado Federal;SP;FABIANA OLIVEIRA DA SILVA;7020;AVANTE;Feminino;23375585;748;2025-03-25 03:36:58
2022;Deputado Federal;SP;EMERSON VIRGILIO VENANCIO;3665;AGIR;Masculino;23375585;620;2025-03-25 03:36:58
2022;Deputado Federal;SP;GLAUCIA DE MATOS BERNARDO;1175;PP;Feminino;23375585;62;2025-03-25 03:36:58
2022;Deputado Federal;SP;STEVEN SANTOS DE LIMA;3577;PMB;Masculino;23375585;146;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANIEL MOTTA DE OLIVEIRA;1015;REPUBLICANOS;Masculino;23375585;1607;2025-03-25 03:36:58
2022;Deputado Federal;SP;ESNAR DONIZETI RIBEIRO LUZ;1063;REPUBLICANOS;Masculino;23375585;14219;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIO JOSE DE SOUZA;3688;AGIR;Masculino;23375585;329;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADEMIR DA PENHA CLEMENTE;2874;PRTB;Masculino;23375585;392;2025-03-25 03:36:58
2022;Deputado Federal;SP;ARTHUR BRAGANCA DE VASCONCELLOS WEINTRAUB;3502;PMB;Masculino;23375585;1990;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTIANE IGNACIO ISIDORO BRAZ;2228;PL;Feminino;23375585;1498;2025-03-25 03:36:58
2022;Deputado Federal;SP;KATIA DA SILVA SASTRE;2240;PL;Feminino;23375585;60330;2025-03-25 03:36:58
2022;Deputado Federal;SP;FERNANDO CHIARELLI;5142;PATRIOTA;Masculino;23375585;3373;2025-03-25 03:36:58
2022;Deputado Federal;SP;KERLLYN DE OLIVEIRA MENEGUSSE;1325;PT;Feminino;23375585;3919;2025-03-25 03:36:58
2022;Deputado Federal;SP;COSME APARECIDO FELIX;7009;AVANTE;Masculino;23375585;1140;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALBERTO PEREIRA MOURÃO;1599;MDB;Masculino;23375585;114234;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANGELA ISABEL RODRIGUES;2843;PRTB;Feminino;23375585;42;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANDRÉIA ROSA DA SILVA TOFOLO;7707;SOLIDARIEDADE;Feminino;23375585;3351;2025-03-25 03:36:58
2022;Deputado Federal;SP;HENRIQUE STEIN SCIASCIO;1023;REPUBLICANOS;Masculino;23375585;47056;2025-03-25 03:36:58
2022;Deputado Federal;SP;WELLINGTON MACEDO DE SOUZA;1442;PTB;Masculino;23375585;1118;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISANGELA JOVANA DOS SANTOS;5176;PATRIOTA;Feminino;23375585;546;2025-03-25 03:36:58
2022;Deputado Federal;SP;FELIPE AUGUSTO TEDESCHI LINTZ;5152;PATRIOTA;Masculino;23375585;21533;2025-03-25 03:36:58
2022;Deputado Federal;SP;VALDOMIRO SUTERIO;7741;SOLIDARIEDADE;Masculino;23375585;986;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE DOMINGOS RIZZO;7785;SOLIDARIEDADE;Masculino;23375585;470;2025-03-25 03:36:58
2022;Deputado Federal;SP;MIGUEL LOMBARDI;2277;PL;Masculino;23375585;107869;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO FERNANDES DOS SANTOS NETO;1200;PDT;Masculino;23375585;24721;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO FRANCISCO DA SILVA ARAUJO;5060;PSOL;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;ANTONIO CARLOS DA MOTTA;3012;NOVO;Masculino;23375585;1143;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULA DIAS DE LA FUENTE;4457;UNIÃO;Feminino;23375585;285;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA GABRIELA PRADO MANSSUR;1522;MDB;Feminino;23375585;24291;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALESSANDRA ESQUIVEL PRANDI;1524;MDB;Feminino;23375585;1842;2025-03-25 03:36:58
2022;Deputado Federal;SP;WILLIAM GABRIEL CALLEGARO;4050;PSB;Masculino;23375585;3921;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOÃO FRANCISCO GARCIA;3333;PMN;Masculino;23375585;3594;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELISANGELA RODRIGUES DA SILVA;3391;PMN;Feminino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;MILTON ANTONIO CASQUEL MONTI;5599;PSD;Masculino;23375585;35440;2025-03-25 03:36:58
2022;Deputado Federal;SP;JANAINA PEREIRA DA SILVA SOARES;9040;PROS;Feminino;23375585;152;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIANA CRISTINA PONTES PAPAIZ;9042;PROS;Feminino;23375585;10;2025-03-25 03:36:58
2022;Deputado Federal;SP;MIGUEL GOMES FERNANDES;3365;PMN;Masculino;23375585;301;2025-03-25 03:36:58
2022;Deputado Federal;SP;RODRIGO MEIRA BRITO;4423;UNIÃO;Masculino;23375585;3674;2025-03-25 03:36:58
2022;Deputado Federal;SP;ALEXANDRE ROCHA SANTOS PADILHA;1354;PT;Masculino;23375585;140037;2025-03-25 03:36:58
2022;Deputado Federal;SP;SOLANGE DE SOUZA;3318;PMN;Feminino;23375585;104;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSE RIBEIRO DE MELO;9067;PROS;Masculino;23375585;109;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDUARDO CAMILO TERRA DOS SANTOS;2155;PCB;Masculino;23375585;522;2025-03-25 03:36:58
2022;Deputado Federal;SP;LUCIANA DA SILVA;1024;REPUBLICANOS;Feminino;23375585;333;2025-03-25 03:36:58
2022;Deputado Federal;SP;CARLOS EDUARDO MARCHESI TROMBINI;1051;REPUBLICANOS;Masculino;23375585;3046;2025-03-25 03:36:58
2022;Deputado Federal;SP;CATIA NUNES DE ABREU;2262;PL;Feminino;23375585;1914;2025-03-25 03:36:58
2022;Deputado Federal;SP;FLAVIA CAMARGO DA SILVA;1949;PODE;Feminino;23375585;9198;2025-03-25 03:36:58
2022;Deputado Federal;SP;JESSICA VILOCANIA SEVERINO;5115;PATRIOTA;Feminino;23375585;1168;2025-03-25 03:36:58
2022;Deputado Federal;SP;CRISTINA ROHRBACHER;7026;AVANTE;Feminino;23375585;88;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ DE CASTRO COIMBRA;7046;AVANTE;Masculino;23375585;2433;2025-03-25 03:36:58
2022;Deputado Federal;SP;FILIPE AUGUSTO FORNARI MONTANHOLI;1144;PP;Masculino;23375585;16583;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCOS DE BARROS GABRIEL;3685;AGIR;Masculino;23375585;201;2025-03-25 03:36:58
2022;Deputado Federal;SP;WASHINGTON DA SILVA SANTOS;2039;PSC;Masculino;23375585;116;2025-03-25 03:36:58
2022;Deputado Federal;SP;EDICARLOS VIEIRA;1199;PP;Masculino;23375585;14841;2025-03-25 03:36:58
2022;Deputado Federal;SP;ELAINE CRISTINA DA SILVA;1167;PP;Feminino;23375585;189;2025-03-25 03:36:58
2022;Deputado Federal;SP;DANUTTA DE FIGUEIREDO FALCÃO ROSSETO;1032;REPUBLICANOS;Feminino;23375585;4730;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEANDRO OSVALDO SANTOS MEIRELES DA FONSECA;1007;REPUBLICANOS;Masculino;23375585;4069;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALTER AGUIAR DE CARVALHO JUNIOR;3616;AGIR;Masculino;23375585;851;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIA CONCEIÇÃO FRANCO DELFINO;3522;PMB;Feminino;23375585;362;2025-03-25 03:36:58
2022;Deputado Federal;SP;SÉRGIO AUGUSTO SILVA;5133;PATRIOTA;Masculino;23375585;6201;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROBSON LIEBETANZ DZELVE CALABIANQUI JUNIOR;2215;PL;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;ADILSON DE MEDEIROS PAULINO;2038;PSC;Masculino;23375585;380;2025-03-25 03:36:58
2022;Deputado Federal;SP;JACQUES CHOURIK;1168;PP;Masculino;23375585;392;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCEL BRASIL DE SOUZA MOURA;2737;DC;Masculino;23375585;219;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEONARDO DE ASSIS FERREIRA;2882;PRTB;Masculino;23375585;2349;2025-03-25 03:36:58
2022;Deputado Federal;SP;VITOR LEONARDO SANTOS VARCILIO;5122;PATRIOTA;Masculino;23375585;8518;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIA KEITI DA COSTA;1224;PDT;Feminino;23375585;432;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROSILAINE APARECIDA DOS SANTOS BRANDÃO;2229;PL;Feminino;23375585;3474;2025-03-25 03:36:58
2022;Deputado Federal;SP;LEILSON CASTRO DOS SANTOS;2899;PRTB;Masculino;23375585;183;2025-03-25 03:36:58
2022;Deputado Federal;SP;PATRÍCIA CRISTINA MARÇAL;7751;SOLIDARIEDADE;Feminino;23375585;711;2025-03-25 03:36:58
2022;Deputado Federal;SP;SIMONE CRISTINA SOUZA;2989;PCO;Feminino;23375585;109;2025-03-25 03:36:58
2022;Deputado Federal;SP;RODRIGO PIERNAS ANDOLFATO;1423;PTB;Masculino;23375585;6644;2025-03-25 03:36:58
2022;Deputado Federal;SP;FELICIANO NAHIMY FILHO;5177;PATRIOTA;Masculino;23375585;0;2025-03-25 03:36:58
2022;Deputado Federal;SP;SERGIO KHODOR CURY;5189;PATRIOTA;Masculino;23375585;167;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARIANNE BORGES TAVELLI;7740;SOLIDARIEDADE;Feminino;23375585;2542;2025-03-25 03:36:58
2022;Deputado Federal;SP;MÁRIO DE OLIVEIRA;7756;SOLIDARIEDADE;Masculino;23375585;917;2025-03-25 03:36:58
2022;Deputado Federal;SP;CLAUDIO FREITAS;7797;SOLIDARIEDADE;Masculino;23375585;6527;2025-03-25 03:36:58
2022;Deputado Federal;SP;FRANCISCO EVERARDO TIRIRICA OLIVEIRA SILVA;2255;PL;Masculino;23375585;71754;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCIO LUIZ ALVINO DE SOUZA;2299;PL;Masculino;23375585;187314;2025-03-25 03:36:58
2022;Deputado Federal;SP;WALTECY ALVES DOS SANTOS;5077;PSOL;Masculino;23375585;1635;2025-03-25 03:36:58
2022;Deputado Federal;SP;RUBENS NUSQUE JUNIOR;1450;PTB;Masculino;23375585;3750;2025-03-25 03:36:58
2022;Deputado Federal;SP;JANAINA CARLA DE LIMA PASCALICHIO;1560;MDB;Feminino;23375585;10355;2025-03-25 03:36:58
2022;Deputado Federal;SP;JOSÉ VASCONCELO VIANA;3374;PMN;Masculino;23375585;80;2025-03-25 03:36:58
2022;Deputado Federal;SP;MARCO ANTONIO DE SOUZA PINTO;3021;NOVO;Masculino;23375585;561;2025-03-25 03:36:58
2022;Deputado Federal;SP;PAULO PROIETI;3037;NOVO;Masculino;23375585;2368;2025-03-25 03:36:58
2022;Deputado Federal;SP;HELCIO FREIRE DO CARMO;3002;NOVO;Masculino;23375585;641;2025-03-25 03:36:58
2022;Deputado Federal;SP;ROMÁRIO SANTOS ALVES;3317;PMN;Masculino;23375585;50;2025-03-25 03:36:58
2022;Deputado Federal;SP;MÁRCIO LEANDRO CENTENORIO;5017;PSOL;Masculino;23375585;510;2025-03-25 03:36:58
